ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
38628	"ENSG00000110921"	"MVK"	chr12	+	109574808	109574900	109573792	109573873	109575997	109576145	38628	18	0	5	4	191	100	8.68012379071e-05	0.00270851048344	1.0	0.396	0.604
38630	"ENSG00000110921"	"MVK"	chr12	+	109579164	109579282	109575997	109576145	109579801	109579946	38630	2	20	0	7	200	100	0.294398927194	0.597527803578	0.048	0.0	0.048
38631	"ENSG00000110921"	"MVK"	chr12	+	109579801	109579946	109575997	109576145	109581394	109581535	38631	28	0	13	1	200	100	0.245514104372	0.578601486257	1.0	0.867	0.133
38634	"ENSG00000110921"	"MVK"	chr12	+	109581394	109581550	109579801	109579946	109586021	109586096	38634	25	1	14	0	200	100	0.236902351636	0.577871523455	0.926	1.0	-0.074
38640	"ENSG00000162065"	"TBC1D24"	chr16	+	2497709	2497727	2496033	2497113	2498237	2498396	38640	2	10	9	12	117	100	0.0721269409684	0.268995161486	0.146	0.391	-0.245
38656	"ENSG00000131408"	"NR1H2"	chr19	+	50378148	50378312	50377732	50377870	50378521	50378796	38656	88	1	117	5	200	100	0.0911092977959	0.314832098974	0.978	0.921	0.057
38657	"ENSG00000131408"	"NR1H2"	chr19	+	50378148	50378439	50377732	50377870	50378521	50378678	38657	348	1	312	5	200	100	0.116985942148	0.373630352266	0.994	0.969	0.025
38659	"ENSG00000151702"	"FLI1"	chr11	+	128764650	128764821	128758114	128758326	128768117	128768272	38659	1	18	1	11	200	100	0.920571749655	1.0	0.027	0.043	-0.016
38660	"ENSG00000151702"	"FLI1"	chr11	+	128805365	128805431	128781957	128782023	128809156	128809204	38660	6	2	3	1	165	100	1	1.0	0.645	0.645	0.0
38661	"ENSG00000151702"	"FLI1"	chr11	+	128807179	128807239	128805365	128805431	128809156	128809204	38661	61	2	30	0	159	100	0.278693854139	0.588934528187	0.95	1.0	-0.05
38670	"ENSG00000197555"	"SIPA1L1"	chr14	+	71400793	71400918	71321121	71321181	71512742	71512845	38670	0	22	4	6	200	100	0.00120744338301	0.0177614325162	0.0	0.25	-0.25
38671	"ENSG00000197555"	"SIPA1L1"	chr14	+	71413947	71414014	71321121	71321181	71512742	71512845	38671	0	22	1	6	166	100	0.371706883057	0.656056162407	0.0	0.091	-0.091
38678	"ENSG00000197555"	"SIPA1L1"	chr14	+	71576534	71576587	71529311	71529370	71587570	71587694	38678	0	24	1	10	152	100	0.275592312315	0.587473787587	0.0	0.062	-0.062
38680	"ENSG00000197555"	"SIPA1L1"	chr14	+	71704720	71704783	71702380	71702505	71705221	71705340	38680	1	0	0	3	162	100	3.07209977473e-05	0.00144222629965	1.0	0.0	1.0
38684	"ENSG00000170234"	"PWWP2A"	chr5	-	160080650	160080770	160075881	160078168	160093100	160094065	38684	8	2	4	0	200	100	0.0203534806037	0.116519623648	0.667	1.0	-0.333
38686	"ENSG00000170234"	"PWWP2A"	chr5	-	160108544	160108614	160093757	160094065	160118804	160118833	38686	2	23	2	7	169	100	0.428925440137	0.705812100278	0.049	0.145	-0.096
38687	"ENSG00000163785"	"RYK"	chr3	-	134177940	134178073	134175929	134176039	134183001	134183033	38687	152	3	109	4	200	100	0.428477814609	0.705540530667	0.962	0.932	0.03
38688	"ENSG00000163785"	"RYK"	chr3	-	134222417	134222539	134211507	134211607	134250422	134250468	38688	106	4	80	0	200	100	0.0364065986936	0.171300032318	0.93	1.0	-0.07
38689	"ENSG00000170231"	"FABP6"	chr5	+	160228472	160228692	160213726	160213819	160229545	160229624	38689	2	15	6	2	200	100	0.000941179305912	0.0150907241942	0.063	0.6	-0.537
38693	"ENSG00000135083"	"CCNJL"	chr5	-	160254128	160254335	160251652	160253798	160255548	160255708	38693	10	12	0	2	200	100	0.00414507689902	0.0407998726041	0.294	0.0	0.294
38696	"ENSG00000135083"	"CCNJL"	chr5	-	160280524	160280738	160259468	160259771	160311857	160311972	38696	31	5	17	0	200	100	0.00243008000279	0.0282616568446	0.756	1.0	-0.244
38697	"ENSG00000135083"	"CCNJL"	chr5	-	160280524	160280948	160259589	160259771	160311857	160311972	38697	6	5	2	0	200	100	0.000843466604094	0.0139727871681	0.375	1.0	-0.625
38698	"ENSG00000221886"	"ZBED8"	chr5	-	160397441	160397515	160393527	160395539	160399638	160400036	38698	1	6	0	1	173	100	0.228549125233	0.577871523455	0.088	0.0	0.088
38699	"ENSG00000164609"	"SLU7"	chr5	-	160417111	160417241	160415124	160415310	160419022	160419081	38699	3	92	5	71	200	100	0.277290733581	0.587473787587	0.016	0.034	-0.018
38704	"ENSG00000017427"	"IGF1"	chr12	-	102417954	102418003	102395866	102402566	102419508	102419690	38704	2	13	0	28	148	100	0.154384310788	0.449627857212	0.094	0.0	0.094
38710	"ENSG00000177697"	"CD151"	chr11	+	833987	834067	832886	833026	834529	834591	38710	0	243	3	146	179	100	0.795689910322	0.989166845038	0.0	0.011	-0.011
38711	"ENSG00000177697"	"CD151"	chr11	+	834457	834591	832985	833026	836062	836153	38711	215	110	113	107	200	100	0.00649834181604	0.0549909205945	0.494	0.346	0.148
38712	"ENSG00000177697"	"CD151"	chr11	+	834529	834591	832842	833022	836062	836153	38712	211	6	127	20	161	100	0.000128493442146	0.00365391174364	0.956	0.798	0.158
38713	"ENSG00000177697"	"CD151"	chr11	+	834529	834591	832951	833026	836062	836153	38713	425	110	247	107	161	100	0.014856878203	0.0933324646188	0.706	0.589	0.117
38714	"ENSG00000177697"	"CD151"	chr11	+	834529	834745	832993	833022	836062	836153	38714	2	6	19	20	200	100	0.110338560002	0.359450115508	0.143	0.322	-0.179
38715	"ENSG00000177697"	"CD151"	chr11	+	834529	834745	832993	833026	836062	836153	38715	14	110	68	107	200	100	6.35154117412e-07	0.000159507860522	0.06	0.241	-0.181
38716	"ENSG00000177697"	"CD151"	chr11	+	834529	834803	832985	833026	836062	836153	38716	14	110	68	107	200	100	6.35154117412e-07	0.000159507860522	0.06	0.241	-0.181
38717	"ENSG00000177697"	"CD151"	chr11	+	835019	835139	834529	834591	836062	836153	38717	13	469	4	188	200	100	0.544994024996	0.798864659425	0.014	0.011	0.003
38719	"ENSG00000164451"	"FAM26D"	chr6	+	116554190	116554351	116543764	116543872	116557824	116558575	38719	1	3	1	0	200	100	9.50441587572e-05	0.00289634568002	0.143	1.0	-0.857
38720	"ENSG00000164451"	"FAM26D"	chr6	+	116554284	116554351	116543764	116543872	116557824	116558588	38720	1	3	1	0	166	100	0.000156321325445	0.00427606523304	0.167	1.0	-0.833
38721	"ENSG00000072571"	"HMMR"	chr5	+	163467700	163467748	163464722	163464802	163469640	163469829	38721	0	2	3	1	147	100	0.00122432407879	0.01780866092	0.0	0.671	-0.671
38725	"ENSG00000160679"	"CHTOP"	chr1	+	153636571	153636653	153633981	153634343	153638294	153638448	38725	171	1	128	0	181	100	1	1.0	0.99	1.0	-0.01
38726	"ENSG00000160679"	"CHTOP"	chr1	+	153638294	153638448	153636571	153636653	153642245	153642429	38726	144	1	102	1	200	100	0.535820093273	0.793057872909	0.986	0.981	0.005
38727	"ENSG00000160679"	"CHTOP"	chr1	+	153642245	153642429	153638083	153638448	153645063	153646302	38727	36	8	26	2	200	100	0.121367487708	0.382548725721	0.692	0.867	-0.175
38728	"ENSG00000160679"	"CHTOP"	chr1	+	153643226	153643364	153642242	153642429	153645063	153645470	38728	239	1	95	2	200	100	0.567355912526	0.814012020973	0.992	0.96	0.032
38739	"ENSG00000145934"	"TENM2"	chr5	+	168047426	168047549	167992943	167993182	168062059	168062265	38739	442	3	121	0	200	100	0.650249994576	0.876078526724	0.987	1.0	-0.013
38740	"ENSG00000145934"	"TENM2"	chr5	+	168126753	168126966	168124849	168125050	168162610	168162757	38740	403	8	96	5	200	100	0.190672414211	0.521640084239	0.962	0.906	0.056
38741	"ENSG00000145934"	"TENM2"	chr5	+	168162610	168162757	168126753	168126966	168190336	168190547	38741	615	5	174	0	200	100	0.759547876628	0.961303004191	0.984	1.0	-0.016
38742	"ENSG00000145934"	"TENM2"	chr5	+	168211733	168211754	168204371	168204621	168215039	168215272	38742	398	43	134	21	120	100	0.279279938963	0.589798485081	0.885	0.842	0.043
38752	"ENSG00000173818"	"ENDOV"	chr17	+	80421827	80421962	80415452	80415821	80422205	80422242	38752	9	1	3	0	200	100	0.714249632238	0.923970051233	0.818	1.0	-0.182
38753	"ENSG00000173818"	"ENDOV"	chr17	+	80422139	80422245	80415649	80415821	80423519	80423632	38753	1	0	3	1	200	100	0.0547183768925	0.225117906956	1.0	0.6	0.4
38754	"ENSG00000173818"	"ENDOV"	chr17	+	80422205	80422245	80415314	80415821	80423519	80423587	38754	2	0	3	1	139	100	0.0801562621392	0.288737842763	1.0	0.683	0.317
38761	"ENSG00000227733"	"AC239809.3"	chr1	-	148200530	148200633	148199994	148200094	148205623	148205749	38761	2	6	1	1	200	100	0.578510433849	0.821365811808	0.143	0.333	-0.19
38763	"ENSG00000227733"	"AC239809.3"	chr1	-	148207933	148207963	148206595	148206633	148208532	148208654	38763	6	1	1	0	129	100	0.634003450546	0.864312919852	0.823	1.0	-0.177
38764	"ENSG00000227733"	"AC239809.3"	chr1	-	148208532	148208654	148206494	148206633	148216936	148217078	38764	10	2	2	0	200	100	0.0296370886201	0.150222820995	0.714	1.0	-0.286
38776	"ENSG00000227733"	"AC239809.3"	chr1	-	148227987	148228069	148216936	148217130	148246628	148246686	38776	1	0	0	1	181	100	7.01774436039e-05	0.00240472685297	1.0	0.0	1.0
38781	"ENSG00000066827"	"ZFAT"	chr8	-	134610469	134610655	134608728	134608879	134637460	134637593	38781	20	3	8	2	200	100	0.583746656423	0.824923071626	0.769	0.667	0.102
38789	"ENSG00000169738"	"DCXR"	chr17	-	82036383	82036448	82036146	82036308	82036543	82036643	38789	719	2	262	2	164	100	0.7006544445	0.914549517262	0.995	0.988	0.007
38790	"ENSG00000169738"	"DCXR"	chr17	-	82036413	82036448	82036283	82036308	82036543	82036581	38790	84	2	22	2	134	100	0.352024805486	0.640671007208	0.969	0.891	0.078
38791	"ENSG00000169738"	"DCXR"	chr17	-	82037449	82037541	82036720	82037013	82037630	82037687	38791	87	19	43	0	191	100	1.89839929619e-05	0.0012336312933	0.706	1.0	-0.294
38792	"ENSG00000169738"	"DCXR"	chr17	-	82037449	82037547	82036858	82037013	82037630	82037677	38792	705	19	221	0	197	100	0.00195245213702	0.0243111554895	0.95	1.0	-0.05
38793	"ENSG00000225151"	"GOLGA2P7"	chr15	-	84204176	84204331	84202801	84203020	84204425	84204516	38793	32	13	10	3	200	100	0.605520834022	0.842386455607	0.552	0.625	-0.073
38799	"ENSG00000145936"	"KCNMB1"	chr5	-	170383678	170383850	170374670	170378973	170385313	170385471	38799	5	0	1	1	200	100	0.00941134358642	0.0696483755197	1.0	0.333	0.667
38804	"ENSG00000169241"	"SLC50A1"	chr1	+	155137560	155137722	155136827	155136951	155137978	155138094	38804	21	0	22	3	200	100	0.0124315400981	0.0831321853721	1.0	0.786	0.214
38805	"ENSG00000169241"	"SLC50A1"	chr1	+	155137578	155137722	155136827	155136951	155137978	155138098	38805	12	0	13	3	200	100	0.0058921097626	0.0516029982738	1.0	0.684	0.316
38808	"ENSG00000181163"	"NPM1"	chr5	+	171400838	171400925	171400152	171400210	171405301	171405403	38808	881	10	764	8	186	100	0.839019296218	1.0	0.979	0.981	-0.002
38816	"ENSG00000072803"	"FBXW11"	chr5	-	171914342	171914405	171910571	171910797	171957596	171957698	38816	129	5	66	15	162	100	0.000444315702024	0.00905309530106	0.941	0.731	0.21
38817	"ENSG00000072803"	"FBXW11"	chr5	-	171914342	171914405	171910571	171910797	171996889	171997051	38817	123	11	68	7	162	100	0.872515495277	1.0	0.873	0.857	0.016
38818	"ENSG00000072803"	"FBXW11"	chr5	-	171914342	171914405	171910571	171910797	172006457	172006873	38818	123	10	68	4	162	100	0.511326561794	0.778781481612	0.884	0.913	-0.029
38819	"ENSG00000072803"	"FBXW11"	chr5	-	171957596	171957698	171910571	171910797	171996889	171997051	38819	8	11	15	7	200	100	0.0836106570161	0.29765679502	0.267	0.517	-0.25
38820	"ENSG00000072803"	"FBXW11"	chr5	-	171957596	171957698	171910571	171910797	172006457	172006548	38820	7	10	21	4	200	100	0.00256682890271	0.0294295828647	0.259	0.724	-0.465
38821	"ENSG00000072803"	"FBXW11"	chr5	-	171957596	171957698	171914342	171914405	171996889	171997051	38821	25	15	9	11	200	100	0.177179868341	0.49578965978	0.455	0.29	0.165
38822	"ENSG00000072803"	"FBXW11"	chr5	-	171957596	171957698	171914342	171914405	172006457	172006548	38822	24	15	15	11	200	100	0.750579350876	0.95400088242	0.444	0.405	0.039
38823	"ENSG00000072803"	"FBXW11"	chr5	-	171996889	171997051	171910571	171910797	172006457	172006649	38823	28	10	10	4	200	100	0.867323312589	1.0	0.583	0.556	0.027
38824	"ENSG00000072803"	"FBXW11"	chr5	-	171996889	171997051	171914342	171914405	172006457	172006649	38824	32	15	14	11	200	100	0.301422127716	0.603307134521	0.516	0.389	0.127
38825	"ENSG00000072803"	"FBXW11"	chr5	-	171996889	171997051	171957596	171957698	172006457	172006649	38825	20	2	3	6	200	100	0.000376532186068	0.00793572991547	0.833	0.2	0.633
38826	"ENSG00000072803"	"FBXW11"	chr5	-	172003180	172003310	171910733	171910797	172006457	172006569	38826	0	10	2	4	200	100	0.0397786202218	0.181871930113	0.0	0.2	-0.2
38829	"ENSG00000132549"	"VPS13B"	chr8	+	99156548	99156743	99147840	99148010	99170038	99170163	38829	50	0	35	6	200	100	0.000279555192962	0.00651066865039	1.0	0.745	0.255
38830	"ENSG00000132549"	"VPS13B"	chr8	+	99429569	99429647	99391556	99391704	99431520	99431664	38830	7	0	1	1	177	100	0.0327057850351	0.159915407758	1.0	0.361	0.639
38831	"ENSG00000132549"	"VPS13B"	chr8	+	99507136	99507203	99502835	99502950	99507769	99507911	38831	13	22	5	4	166	100	0.3491765249	0.638274611312	0.263	0.43	-0.167
38832	"ENSG00000132549"	"VPS13B"	chr8	+	99507769	99507911	99507136	99507203	99511103	99511512	38832	41	4	17	5	200	100	0.126198252558	0.391789749228	0.837	0.63	0.207
38836	"ENSG00000078487"	"ZCWPW1"	chr7	-	100402515	100402576	100400854	100401336	100403693	100403785	38836	1	0	0	6	160	100	2.7615196175e-05	0.00144222629965	1.0	0.0	1.0
38837	"ENSG00000078487"	"ZCWPW1"	chr7	-	100405012	100405093	100404177	100404244	100406693	100406798	38837	14	1	9	0	180	100	0.310864137627	0.608953517295	0.886	1.0	-0.114
38838	"ENSG00000157224"	"CLDN12"	chr7	+	90411962	90412061	90405518	90405608	90412643	90413203	38838	9	10	14	6	198	100	0.137171898224	0.41455545662	0.313	0.541	-0.228
38839	"ENSG00000157224"	"CLDN12"	chr7	+	90412006	90412049	90405518	90405608	90412643	90413411	38839	27	10	30	6	142	100	0.275005351002	0.587473787587	0.655	0.779	-0.124
38840	"ENSG00000157224"	"CLDN12"	chr7	+	90412006	90412061	90405518	90405612	90412643	90413238	38840	9	0	14	1	154	100	0.260471607459	0.584735097987	1.0	0.901	0.099
38844	"ENSG00000174705"	"SH3PXD2B"	chr5	-	172382035	172382127	172373789	172373815	172394562	172394639	38844	34	1	23	0	191	100	0.257257582829	0.582739837717	0.947	1.0	-0.053
38845	"ENSG00000174705"	"SH3PXD2B"	chr5	-	172394562	172394639	172382035	172382127	172406276	172406352	38845	33	1	15	0	176	100	0.262900934946	0.584735097987	0.949	1.0	-0.051
38847	"ENSG00000214357"	"NEURL1B"	chr5	+	172669784	172670330	172641265	172641437	172683418	172684138	38847	96	0	129	1	200	100	0.583615981486	0.824794326266	1.0	0.985	0.015
38848	"ENSG00000214357"	"NEURL1B"	chr5	+	172683418	172684138	172669784	172670330	172686170	172686296	38848	135	0	135	2	200	100	0.603375537909	0.840467770127	1.0	0.971	0.029
38851	"ENSG00000185909"	"KLHDC8B"	chr3	+	49174238	49174403	49172635	49172801	49174741	49174966	38851	140	2	137	0	200	100	0.586971519824	0.827497654485	0.972	1.0	-0.028
38852	"ENSG00000185909"	"KLHDC8B"	chr3	+	49175061	49175163	49174741	49174966	49175604	49176486	38852	285	0	195	1	200	100	1	1.0	1.0	0.99	0.01
38856	"ENSG00000136280"	"CCM2"	chr7	+	45038252	45038426	45000184	45000363	45063917	45064001	38856	40	2	33	3	200	100	0.477258590292	0.747858380558	0.909	0.846	0.063
38860	"ENSG00000136280"	"CCM2"	chr7	+	45064462	45064646	45038252	45038426	45068442	45068579	38860	39	0	41	5	200	100	0.00203264119906	0.025040409665	1.0	0.804	0.196
38862	"ENSG00000136280"	"CCM2"	chr7	+	45068442	45068579	45038252	45038426	45072725	45072783	38862	0	4	8	0	200	100	1.33953563908e-07	4.89847032649e-05	0.0	1.0	-1.0
38864	"ENSG00000136280"	"CCM2"	chr7	+	45068442	45068579	45064462	45064646	45072725	45072783	38864	39	1	44	0	200	100	0.265223802556	0.585182291116	0.951	1.0	-0.049
38865	"ENSG00000136280"	"CCM2"	chr7	+	45069825	45069961	45064462	45064646	45072725	45072783	38865	17	1	34	0	200	100	0.234735431484	0.577871523455	0.895	1.0	-0.105
38866	"ENSG00000136280"	"CCM2"	chr7	+	45069825	45069961	45067635	45068579	45072725	45072783	38866	56	0	57	3	200	100	0.0399596955944	0.182377905621	1.0	0.905	0.095
38867	"ENSG00000136280"	"CCM2"	chr7	+	45071749	45071872	45069825	45069961	45072725	45072786	38867	11	17	6	34	200	100	0.024897896036	0.133962763287	0.244	0.081	0.163
38868	"ENSG00000136280"	"CCM2"	chr7	+	45072725	45072783	45069825	45069961	45073459	45073519	38868	37	5	50	2	157	100	0.11009791541	0.359080104648	0.825	0.941	-0.116
38870	"ENSG00000231500"	"RPS18"	chr6	+	33275499	33275657	33272627	33272726	33275796	33275883	38870	2	465	0	366	200	100	1	1.0	0.002	0.0	0.002
38872	"ENSG00000113732"	"ATP6V0E1"	chr5	+	173020237	173020367	172994774	172994822	173034398	173034892	38872	549	0	425	1	200	100	1	1.0	1.0	0.995	0.005
38873	"ENSG00000104442"	"ARMC1"	chr8	-	65605421	65605538	65605262	65605337	65613243	65613433	38873	76	0	28	2	200	100	0.0827619218149	0.295847967469	1.0	0.875	0.125
38875	"ENSG00000104442"	"ARMC1"	chr8	-	65622262	65622354	65613243	65613433	65627215	65627433	38875	91	1	58	0	191	100	0.420722274439	0.697941008701	0.979	1.0	-0.021
38876	"ENSG00000104442"	"ARMC1"	chr8	-	65632897	65632997	65627215	65627433	65633997	65634177	38876	0	11	1	12	199	100	0.283617531589	0.592150163547	0.0	0.04	-0.04
38877	"ENSG00000113734"	"BNIP1"	chr5	+	173146865	173146958	173144441	173144629	173154321	173154413	38877	22	4	14	0	192	100	0.00358118031449	0.0367851042743	0.741	1.0	-0.259
38878	"ENSG00000113734"	"BNIP1"	chr5	+	173151565	173151694	173146865	173146958	173154321	173154413	38878	6	4	4	2	200	100	0.758537929111	0.960479695629	0.429	0.5	-0.071
38879	"ENSG00000113734"	"BNIP1"	chr5	+	173158743	173158845	173154321	173154413	173159932	173160051	38879	44	4	19	0	200	100	0.0127535941685	0.0844313755698	0.846	1.0	-0.154
38883	"ENSG00000134030"	"CTIF"	chr18	+	48539757	48539831	48539157	48539312	48619537	48619745	38883	6	15	24	23	173	100	0.0635017180699	0.247917177645	0.188	0.376	-0.188
38884	"ENSG00000134030"	"CTIF"	chr18	+	48625188	48625236	48619537	48619745	48636613	48636685	38884	9	13	23	32	147	100	0.915190180436	1.0	0.32	0.328	-0.008
38885	"ENSG00000134030"	"CTIF"	chr18	+	48636613	48636685	48619537	48619745	48663751	48663811	38885	45	1	80	0	171	100	0.298832203089	0.60170579996	0.963	1.0	-0.037
38886	"ENSG00000134030"	"CTIF"	chr18	+	48664446	48664551	48663751	48663825	48670668	48670744	38886	68	0	119	1	200	100	0.528052248444	0.791852087076	1.0	0.983	0.017
38888	"ENSG00000106012"	"IQCE"	chr7	+	2567115	2567163	2558997	2559217	2571525	2571654	38888	1	0	6	2	147	100	0.0242766981642	0.131571371954	1.0	0.671	0.329
38889	"ENSG00000106012"	"IQCE"	chr7	+	2568953	2568999	2559051	2559217	2571525	2571654	38889	10	0	5	2	145	100	0.0124678647037	0.0832682383479	1.0	0.633	0.367
38896	"ENSG00000107164"	"FUBP3"	chr9	+	130631160	130631293	130630627	130630788	130631556	130631630	38896	3	47	3	36	200	100	0.800849121803	0.99374324889	0.031	0.04	-0.009
38897	"ENSG00000107164"	"FUBP3"	chr9	+	130631941	130632022	130631556	130631630	130632201	130632278	38897	105	1	76	0	180	100	0.516050385617	0.78341911411	0.983	1.0	-0.017
38898	"ENSG00000107164"	"FUBP3"	chr9	+	130634666	130634738	130632201	130632278	130635998	130636126	38898	38	11	40	9	171	100	0.617469192106	0.851337997107	0.669	0.722	-0.053
38908	"ENSG00000204520"	"MICA"	chr6	+	31410542	31410797	31399783	31400783	31411946	31412225	38908	1	0	3	1	200	100	0.0547183768925	0.225117906956	1.0	0.6	0.4
38910	"ENSG00000204520"	"MICA"	chr6	+	31411946	31412225	31410542	31410797	31412324	31412460	38910	24	1	20	0	200	100	0.232928474554	0.577871523455	0.923	1.0	-0.077
38911	"ENSG00000128524"	"ATP6V1F"	chr7	+	128865119	128865203	128862903	128863062	128865376	128865844	38911	2	81	1	52	183	100	0.639860179377	0.868653326228	0.013	0.01	0.003
38929	"ENSG00000122203"	"KIAA1191"	chr5	-	176350612	176350737	176348249	176348356	176359480	176359567	38929	194	14	163	11	200	100	0.865028793899	1.0	0.874	0.881	-0.007
38930	"ENSG00000122203"	"KIAA1191"	chr5	-	176352621	176352748	176350612	176350737	176359480	176359567	38930	205	3	216	3	200	100	0.959639883836	1.0	0.972	0.973	-0.001
38931	"ENSG00000122203"	"KIAA1191"	chr5	-	176355570	176355749	176352621	176352748	176359480	176359567	38931	308	2	287	3	200	100	0.548271719726	0.801346446668	0.987	0.98	0.007
38932	"ENSG00000122203"	"KIAA1191"	chr5	-	176355570	176355749	176352621	176352748	176359810	176359918	38932	156	0	145	1	200	100	0.724759539552	0.931948663937	1.0	0.986	0.014
38935	"ENSG00000122203"	"KIAA1191"	chr5	-	176359461	176359567	176355570	176355749	176359810	176359918	38935	107	6	108	0	200	100	0.00362606023916	0.0371408351966	0.899	1.0	-0.101
38936	"ENSG00000122203"	"KIAA1191"	chr5	-	176359480	176359567	176348249	176348356	176359810	176359918	38936	115	2	116	0	186	100	0.649678820442	0.875535354839	0.969	1.0	-0.031
38937	"ENSG00000122203"	"KIAA1191"	chr5	-	176359480	176359567	176352621	176352748	176359810	176359918	38937	103	0	108	1	186	100	0.513469708957	0.781052515033	1.0	0.983	0.017
38939	"ENSG00000122203"	"KIAA1191"	chr5	-	176359480	176359567	176355570	176355749	176359810	176359918	38939	255	6	242	0	186	100	0.0256652480054	0.136610426309	0.958	1.0	-0.042
38940	"ENSG00000122203"	"KIAA1191"	chr5	-	176359480	176359567	176355570	176355749	176361601	176361761	38940	167	2	140	5	186	100	0.134611558809	0.409458600508	0.978	0.938	0.04
38942	"ENSG00000122203"	"KIAA1191"	chr5	-	176359810	176359918	176355570	176355749	176361601	176361735	38942	82	2	64	5	200	100	0.118607586362	0.376551246959	0.953	0.865	0.088
38943	"ENSG00000122203"	"KIAA1191"	chr5	-	176359810	176359918	176359461	176359567	176361601	176361735	38943	181	13	177	11	200	100	0.737711929695	0.943018978447	0.874	0.889	-0.015
38944	"ENSG00000175416"	"CLTB"	chr5	-	176396478	176396532	176392454	176392945	176397606	176397718	38944	3	692	1	577	153	100	1	1.0	0.003	0.001	0.002
38945	"ENSG00000175416"	"CLTB"	chr5	-	176406156	176406708	176397929	176398047	176410256	176410303	38945	13	753	4	649	200	100	1	1.0	0.009	0.003	0.006
38947	"ENSG00000108187"	"PBLD"	chr10	-	68306760	68306903	68296885	68296985	68332783	68332927	38947	17	1	13	0	200	100	0.278701313857	0.588934528187	0.895	1.0	-0.105
38948	"ENSG00000108187"	"PBLD"	chr10	-	68306760	68306906	68296885	68296985	68332783	68332906	38948	17	1	13	0	200	100	0.278701313857	0.588934528187	0.895	1.0	-0.105
38949	"ENSG00000048140"	"TSPAN17"	chr5	+	176654894	176655020	176652742	176652913	176656077	176656125	38949	55	0	60	3	200	100	0.0443560573519	0.196255075237	1.0	0.909	0.091
38950	"ENSG00000087206"	"UIMC1"	chr5	-	176919169	176919251	176911310	176911389	176943334	176943488	38950	4	25	2	42	181	100	0.149029855545	0.438630091638	0.081	0.026	0.055
38951	"ENSG00000087206"	"UIMC1"	chr5	-	176968554	176969291	176958092	176958154	176969600	176969706	38951	22	4	15	0	200	100	0.00320623533491	0.0340744068959	0.733	1.0	-0.267
38952	"ENSG00000087206"	"UIMC1"	chr5	-	176969052	176969291	176958092	176958154	176969600	176969706	38952	11	4	12	0	200	100	0.000730124362187	0.0126941075401	0.579	1.0	-0.421
38953	"ENSG00000087206"	"UIMC1"	chr5	-	176969600	176969706	176958092	176958154	176970741	176970793	38953	13	6	8	6	200	100	0.483156904159	0.752966168994	0.52	0.4	0.12
38956	"ENSG00000113761"	"ZNF346"	chr5	+	177023159	177023234	177022734	177022913	177041125	177041229	38956	0	12	1	13	174	100	0.276834834283	0.587473787587	0.0	0.042	-0.042
38958	"ENSG00000113761"	"ZNF346"	chr5	+	177044388	177044533	177041777	177041870	177062057	177062151	38958	17	3	8	0	200	100	0.0107944032107	0.0761674138537	0.739	1.0	-0.261
38960	"ENSG00000113761"	"ZNF346"	chr5	+	177050702	177050936	177044388	177044533	177062057	177062151	38960	11	3	4	0	200	100	0.00562993086863	0.0500214318098	0.647	1.0	-0.353
38961	"ENSG00000113761"	"ZNF346"	chr5	+	177050750	177050936	177041777	177041870	177062057	177062151	38961	11	3	4	0	200	100	0.00562993086863	0.0500214318098	0.647	1.0	-0.353
38962	"ENSG00000113761"	"ZNF346"	chr5	+	177050750	177050936	177044388	177044533	177062057	177062151	38962	31	3	6	0	200	100	0.0305327309225	0.153067701157	0.838	1.0	-0.162
38963	"ENSG00000108852"	"MPP2"	chr17	-	43884083	43884155	43883202	43883355	43898261	43898380	38963	1	25	0	5	171	100	0.386846294541	0.668467159806	0.023	0.0	0.023
38966	"ENSG00000108852"	"MPP2"	chr17	-	43904429	43904493	43898226	43898380	43907473	43907526	38966	34	18	22	0	163	100	6.53138446616e-06	0.000716527251645	0.537	1.0	-0.463
38970	"ENSG00000108852"	"MPP2"	chr17	-	43906079	43906151	43904429	43904493	43907473	43907535	38970	10	23	0	15	171	100	0.000489608866202	0.00965133802406	0.203	0.0	0.203
38973	"ENSG00000132819"	"RBM38"	chr20	+	57393278	57393333	57392653	57392777	57407542	57407776	38973	272	5	188	2	154	100	0.370570021051	0.655534373147	0.972	0.984	-0.012
38982	"ENSG00000254093"	"PINX1"	chr8	-	10820192	10820269	10764962	10765916	10826151	10826244	38982	3	6	13	4	176	100	0.0176594824261	0.105622453856	0.221	0.649	-0.428
38984	"ENSG00000254093"	"PINX1"	chr8	-	10833487	10833781	10832890	10832984	10834665	10834775	38984	0	11	4	8	200	100	0.00595972354918	0.0520223366453	0.0	0.2	-0.2
38987	"ENSG00000146067"	"FAM193B"	chr5	-	177523158	177523265	177521973	177522071	177523956	177524032	38987	0	9	2	6	200	100	0.064056743667	0.249383407732	0.0	0.143	-0.143
38989	"ENSG00000146067"	"FAM193B"	chr5	-	177531281	177531521	177524184	177525205	177532442	177532533	38989	11	5	4	1	200	100	0.499770828195	0.767673475888	0.524	0.667	-0.143
